country,region,bbox
Maldives,Haa Alifu,"6.821153062000064,72.88249759200005,7.107245184000078,73.21404056100005"
Maldives,Haa Dhaalu,"6.406480210000041,72.68482506600003,6.787054755000042,73.16651451900003"
Maldives,Kaafu,"3.8417015650000508,73.34148196700005,4.97492096600007,73.70281009200005"
Maldives,Laamu,"1.7825381530000755,73.24366295700008,2.1099307310000768,73.58545983200008"
Maldives,Lhaviyani,"5.245021877000056,73.31771894600007,5.54360586100006,73.64665774800005"
Maldives,Malé,"4.162087459716128,73.43120106551027,4.24303891168205,73.55288301214804"
Maldives,Meemu,"2.7706973330000437,73.34848066500007,3.1067569030000755,73.61304772200003"
Maldives,Noonu,"5.714585679000038,73.37680097700007,5.9702822940000715,73.44988040500004"
Maldives,Raa,"5.456244208000044,72.87769616000008,5.98273346600007,73.01905358200008"
Maldives,Shaviyani,"6.07953522300005,72.89087975400008,6.452093817000048,73.27084394600007"
Maldives,Thaa,"2.1645368510000935,72.92237389400003,2.5532901060000768,73.36703535200007"
Maldives,Vaavu,"3.3563906920000477,73.50586998800003,3.501206773000092,73.75318444100003"
Mali,Bamako,"12.542915683412048,-8.068959616193354,12.704044643245652,-7.9312675959228045"
Mali,Gao,"14.910977275000093,-1.7069187076322692,18.955277411523298,4.235637655000119"
Mali,Kayes,"11.890386455000083,-12.2641304119999,15.697854310000096,-8.13205623980366"
Mali,Kidal,"17.628743393792547,-2.043383957803428,21.84889880000007,4.232408236000083"
Mali,Koulikoro,"11.456312043000139,-9.141378709060177,15.495581427241063,-5.945006273021079"
Mali,Mopti,"13.165760803000097,-5.664041510207539,15.89494741519104,-0.7712718192390753"
Mali,Ségou,"12.554944566338634,-7.081009283551623,15.552952785942296,-3.958021612807215"
Mali,Sikasso,"10.140054017000097,-8.700730346999876,12.816944077806909,-4.38688513199989"
Mali,Timbuktu,"15.056619154750194,-6.593107055999923,24.99506459600009,0.0037345570001150463"
Malta,Attard,"35.87860483024872,14.411024798955282,35.89961060914226,14.457770055243827"
Malta,Balzan,"35.88895979156109,14.445935812587663,35.90108988958673,14.458361766882035"
Malta,Birgu,"35.88156339023823,14.515371228499362,35.8942542578277,14.529367220121117"
Malta,Birkirkara,"35.88422609485838,14.454515638985526,35.90108988958673,14.476800866266956"
Malta,Birżebbuġa,"35.801214911000045,14.497619357036148,35.83984768692119,14.540260149550829"
Malta,Cospicua,"35.87387113264663,14.510728288679559,35.88710666743873,14.529367220121117"
Malta,Dingli,"35.839525132345116,14.364810374972455,35.867954011768234,14.39859884466091"
Malta,Fgura,"35.86026175417658,14.508361440328201,35.874462845184155,14.529071363852324"
Malta,Floriana,"35.8797882544244,14.496160507201637,35.89517276870828,14.510728288679559"
Malta,"Fontana, Gozo","36.02847447951359,14.235450667614202,36.03794090255059,14.244680430457493"
Malta,Għajnsielem,"36.01595329662239,14.271659736607546,36.033444351675485,14.300120360268444"
Malta,Għarb,"36.051430556075275,14.183604363000086,36.070237695285854,14.218884427074613"
Malta,Għargħur,"35.909373859715856,14.447119237662662,35.9289003590643,14.463687176122278"
Malta,Għasri,"36.04764398668061,14.212494591951838,36.07276117138514,14.239473898101892"
Malta,Għaxaq,"35.82978858097823,14.503331887356694,35.85671148164954,14.525225235056553"
Malta,Gudja,"35.83659327066289,14.494456205589415,35.85079436077109,14.509840720772615"
Malta,Gżira,"35.89517276870828,14.485885005488626,35.90661589440799,14.507478451769146"
Malta,Ħamrun,"35.875646269359834,14.479071691305478,35.88829869542843,14.49809647147498"
Malta,Iklin,"35.89901889750411,14.446527525125191,35.91292413224289,14.462503751946599"
Malta,Isla,"35.88037996606255,14.508361440328201,35.89112818112062,14.52125583888585"
Malta,Kalkara,"35.88156339023823,14.519452577674315,35.89803495385643,14.548024935702188"
Malta,Kerċem,"36.023105094883334,14.194844268017583,36.05190387736201,14.235687328707229"
Malta,Kirkop,"35.83422642231153,14.476408986685385,35.84842751241973,14.490314220524851"
Malta,Lija,"35.89458105707013,14.433214002923876,35.90582358628944,14.448598517207813"
Malta,Luqa,"35.829196869340024,14.457178342706356,35.87209599683274,14.508953151966352"
Malta,Marsa,"35.862924458796726,14.480255115481157,35.884426766881745,14.500669182736601"
Malta,Marsaskala,"35.8416965742414,14.54297659859111,35.87303115805713,14.567149285000085"
Malta,Marsaxlokk,"35.8289922502592,14.524633523418345,35.846060664068375,14.565818656687982"
Malta,Mdina,"35.879492398155605,14.402444973456738,35.88422609485838,14.412799934769168"
Malta,Mellieħa,"35.92557038450563,14.32203209700009,35.99363841400009,14.405800325974704"
Malta,Mġarr,"35.89517276870828,14.3408920642762,35.936296760387165,14.404220109270625"
Malta,Mosta,"35.89517276870828,14.394456859596403,35.92564594190668,14.435284995006498"
Malta,Mqabba,"35.836889126032304,14.450669510189755,35.849315080326676,14.479663402943686"
Malta,Msida,"35.88636273115509,14.472184335938323,35.90036124087857,14.489426652617908"
Malta,Mtarfa,"35.88156339023823,14.395640283772082,35.891326639912506,14.41161651059349"
Malta,Munxar,"36.01650786859464,14.209669189962115,36.033444351675485,14.241130522155856"
Malta,Nadur,"36.03036776466058,14.28065283925713,36.06446725189026,14.320428802297185"
Malta,Naxxar,"35.903456737938086,14.420196336092033,35.96257384477422,14.46489585949292"
Malta,Paola,"35.85848661836275,14.493272781413737,35.885409519034056,14.513686848669124"
Malta,Pembroke,"35.919432964759494,14.462503751946599,35.94655885912203,14.501432583968413"
Malta,Pietà,"35.88591597044564,14.486629607270572,35.892510064088185,14.498006478116451"
Malta,Qala,"36.024995274736135,14.296982419602955,36.046243777618734,14.334239129000082"
Malta,Qormi,"35.86026175417658,14.451557078096641,35.88895979156109,14.484101243377665"
Malta,Qrendi,"35.816279588031065,14.428817785871825,35.83925597438366,14.468125016556257"
Malta,Rabat,"35.8590783300009,14.342621290000068,35.90523187465129,14.416350208195524"
Malta,Safi,"35.82505488427546,14.47936754667495,35.839551830652454,14.504219455263637"
Malta,San Giljan,"35.90467993013465,14.482030251295043,35.93038178806472,14.510391475339185"
Malta,San Ġwann,"35.898872038213995,14.462207895677807,35.91410755641857,14.488565571543859"
Malta,San Lawrenz,"36.029395992081966,14.183604363000086,36.06476471600007,14.211784609572078"
Malta,San Pawl il-Bahar,"35.9081904346408,14.371675943989601,35.967848062334284,14.438217349769618"
Malta,Sannat,"36.01349518400008,14.233002111437937,36.02658119526592,14.273634541752157"
Malta,Santa Luċija,"35.85020264913294,14.494456205589415,35.85848661836275,14.510432432410823"
Malta,Santa Venera,"35.88185924650702,14.4701960095382,35.89172386236635,14.486629607270572"
Malta,Siġġiewi,"35.82257556950449,14.389179983109667,35.865291307148084,14.470491865806935"
Malta,Sliema,"35.89872304123537,14.492884260799997,35.9245988530523,14.514008009000065"
Malta,Swieqi,"35.910557283891535,14.455107350623734,35.929196214433716,14.485876380090872"
Malta,Ta' Xbiex,"35.89162249618124,14.489161252789586,35.8973828346501,14.501556750643488"
Malta,Tarxien,"35.854936345835654,14.49475206185815,35.86913743594391,14.516349553289217"
Malta,Valletta,"35.88895979156109,14.501556750643488,35.90082428561226,14.52489607063391"
Malta,Victoria,"36.03060442485429,14.228587511204637,36.0495372718276,14.255566817354747"
Malta,Xagħra,"36.033444351675485,14.250596945192854,36.07100380566641,14.289079226143986"
Malta,Xewkija,"36.01900805647659,14.240420539776096,36.038177563643615,14.28065283925713"
Malta,Xgħajra,"35.87653383726678,14.540018037702282,35.8900414079846,14.556175603758064"
Malta,Żabbar,"35.860853466714104,14.525225235056553,35.882746814413906,14.560886344819975"
Malta,Żebbuġ,"36.04575070243294,14.230244135258602,36.07558828300006,14.271996603614541"
Malta,Żebbuġ,"35.85789490582522,14.412504079399753,35.8830426706827,14.463391319853486"
Malta,Żejtun,"35.842806247810074,14.511024144948294,35.86558716341682,14.548302006932033"
Malta,Żurrieq,"35.80942248923469,14.453583374670918,35.838368406476775,14.512503424493445"
Marshall Islands,Railik Chain,"4.5737979190000715,165.2822371750001,11.710882880000042,169.73454837300005"
Marshall Islands,Ratak Chain,"6.051703192000048,168.9873153000001,14.610500393000052,172.0297957690001"
Mauritania,Adrar,"18.55700714856107,-14.295597565075582,24.275966854986336,-6.371634199999903"
Mauritania,Assaba,"15.102903544000043,-12.836471930435266,18.310923977159803,-10.584746268125798"
Mauritania,Brakna,"16.118500469000097,-14.948934023386471,18.55700714856107,-12.31022498189742"
Mauritania,Dakhlet Nouadhibou,"19.408270575000074,-17.0811748859999,21.333226058935452,-14.173186203580428"
Mauritania,Gorgol,"15.1311359425697,-13.722775227999904,16.858299465148207,-12.004894781668838"
Mauritania,Guidimaka,"14.73439890600011,-12.746639017276834,16.055428575368467,-11.500326097171637"
Mauritania,Hodh ech Chargui,"15.493422343000063,-9.149746059832808,23.123981336,-5.353286091999877"
Mauritania,Hodh el Gharbi,"15.364748026000086,-11.093632575283152,17.722820338987447,-8.289230108982338"
Mauritania,Inchiri,"18.995876369000086,-16.53547115799995,21.15080231407552,-14.154479335552878"
Mauritania,Nouakchott,"17.88640249384599,-16.060117542263722,18.393063665955424,-15.780013189656984"
Mauritania,Tagant,"17.086166694037672,-12.66906612809936,19.72541128180518,-7.987723964589293"
Mauritania,Tiris Zemmour,"21.35161693037702,-13.16549658199989,27.285415751000116,-4.821613117999902"
Mauritania,Trarza,"15.80882396000004,-16.542347785999937,19.000520128201345,-12.66906612809936"
Mauritius,Agaléga,"-10.406508070999905,56.524180535000085,-10.32390715899993,56.569346550000034"
Mauritius,Beau Bassin-Rose Hill,"-20.256073615405057,57.456135264430884,-20.219060471563523,57.494792808741124"
Mauritius,Curepipe,"-20.346913657739094,57.48312739581263,-20.296541705435345,57.554536287619555"
Mauritius,Flacq,"-20.32839645313379,57.60722377925396,-20.09612395599993,57.79574629000007"
Mauritius,Grand Port,"-20.4920401380986,57.546013305569545,-20.302623622582132,57.78150475400008"
Mauritius,Moka,"-20.34450447290311,57.48587669974984,-20.184498146672126,57.679172932484846"
Mauritius,Pamplemousses,"-20.204901637900264,57.49382571700005,-19.999932549999926,57.6351443464344"
Mauritius,Plaines Wilhems,"-20.425044569051636,57.44829132178705,-20.18879361903032,57.599706703301706"
Mauritius,Port Louis,"-20.201959010300072,57.465406721642864,-20.12221380602233,57.55030877792774"
Mauritius,Port Louis city,"-20.17150824730777,57.463877800000034,-20.12232838299991,57.52207503983118"
Mauritius,Quatre Bornes,"-20.290864167547284,57.45696293928819,-20.248512634550423,57.51119297957234"
Mauritius,Rivière du Rempart,"-20.155503712526297,57.58033287900008,-19.97942473799992,57.73365319100009"
Mauritius,Rivière Noire,"-20.507012627999927,57.303477410000085,-20.161553643999923,57.48802443637862"
Mauritius,Rodrigues,"-19.767185153999947,63.33228600400008,-19.669854424999926,63.49390709700003"
Mauritius,Savanne,"-20.51734791499996,57.39137632046078,-20.396050134006487,57.63097360115775"
Mauritius,Vacoas-Phoenix,"-20.328818263052426,57.459206876396195,-20.276627212475887,57.528764591112974"
Mexico,Aguascalientes,"21.67015045797723,-102.85635189482406,22.46477895778264,-101.84543168822182"
Mexico,Baja California,"27.99942384923334,-118.36880422899992,32.71283640500009,-112.54140183899995"
Mexico,Baja California Sur,"22.87215511800008,-115.75377356699994,28.00126272179716,-109.41362465499992"
Mexico,Campeche,"17.801963603000004,-92.48614402599992,20.82402730903507,-89.01350176569389"
Mexico,Chiapas,"14.546279476000095,-94.12507605721424,17.993682358953663,-90.37985327199993"
Mexico,Chihuahua,"25.620296943349217,-109.15359025758431,31.777751364000025,-103.30999426299987"
Mexico,Coahuila,"24.564960842368976,-103.96346778011394,29.893938700000078,-99.80696277711047"
Mexico,Colima,"18.32453034100007,-114.79857337099992,19.53715403952731,-103.47781267011862"
Mexico,Distrito Federal,"19.057803453166798,-99.33473222501215,19.57105377900865,-98.93914913632358"
Mexico,Durango,"22.3191030954315,-107.12627214214564,26.83859467230627,-102.4902502096794"
Mexico,Guanajuato,"19.90540029478774,-102.09967973523158,21.87292877903991,-99.70747433057585"
Mexico,Guerrero,"16.318275247304825,-102.17957149932522,18.870631414707987,-98.00173865401564"
Mexico,Hidalgo,"19.5855231800507,-99.84410681817508,21.39884918933859,-98.0001883613038"
Mexico,Jalisco,"18.953830470699643,-105.6986814249999,22.77158193635728,-101.52054195834467"
Mexico,México,"18.389265448541607,-100.62359412337008,20.308889879364415,-98.59648271440574"
Mexico,Michoacán,"17.915988111000047,-103.7420245057158,20.403147690813284,-100.1228494938091"
Mexico,Morelos,"18.349939684568767,-99.51069047658422,19.14244944908279,-98.64640214674165"
Mexico,Nayarit,"20.685150116477935,-106.68894070399995,23.037405504560354,-103.94468339682129"
Mexico,Nuevo León,"23.18959259702069,-101.21565100768782,27.793549303557484,-98.44569088412698"
Mexico,Oaxaca,"15.658053971000072,-98.55454754323449,18.668886624218317,-93.86483354403282"
Mexico,Puebla,"17.892189846084534,-99.04973670078812,20.825344143417453,-96.72812130395499"
Mexico,Querétaro,"19.93800812397575,-100.56881710462568,21.64550079972213,-99.04229529469205"
Mexico,Quintana Roo,"17.888469951000005,-89.4153635324011,21.623439846000053,-86.70059160099993"
Mexico,San Luis Potosí,"21.174263413925416,-102.29966752833377,24.564960842368976,-98.34771236873081"
Mexico,Sinaloa,"22.4489659687045,-109.44054114499994,27.077443142287166,-105.38862626838755"
Mexico,Sonora,"26.236943409487136,-115.03974260094026,32.49936330200008,-108.46646077064804"
Mexico,Tabasco,"17.251919658000034,-94.13707264045992,18.648482672000057,-90.99090124599988"
Mexico,Tamaulipas,"22.219780991999187,-100.12558834492614,27.67011619710479,-97.13927161399994"
Mexico,Tlaxcala,"19.10648265205276,-98.70908565957552,19.73083730719594,-97.61282182506716"
Mexico,Veracruz,"17.150219631530774,-98.64226803344297,22.48054026911808,-93.589501512185"
Mexico,Yucatán,"19.6510488958898,-90.44212805899991,21.616034247000073,-87.5250913148123"
Mexico,Zacatecas,"21.041765042322822,-104.32975033241189,25.16554433840048,-100.82843950108207"
Mexico,,"22.367576495000037,-89.77075566699995,22.582868579000035,-89.6101519099999"
Moldova,Anenii Noi,"46.763244127114774,28.908137647634305,47.135779527103466,29.476164992220617"
Moldova,Bălţi,"47.70933624896867,27.848409050936937,47.81620311128455,28.05485639820421"
Moldova,Basarabeasca,"46.16663971654964,28.704635857958465,46.557985338252706,29.064613884822904"
Moldova,Bender,"46.553128561000065,29.441025018389894,46.96125639500009,29.952620890000105"
Moldova,Briceni,"48.1214093870001,26.617889038000015,48.399682516,27.3115425956143"
Moldova,Cahul,"45.46177398700006,28.06214196800005,46.10633332052629,28.567640828000094"
Moldova,Călărași,"47.157173570303996,28.08668908103624,47.4404896097077,28.58795047363543"
Moldova,Camenca,"47.8421446798331,28.466614211176875,48.15595062300007,28.94214074080253"
Moldova,Cantemir,"46.07618012071595,28.108960816000064,46.43509878218305,28.512916294151637"
Moldova,Causeni,"46.35711985300013,28.97123457161814,46.85197256128464,29.578174269027272"
Moldova,Chişinău,"46.96111318582484,28.661847771557404,47.13924184773305,28.982086623298983"
Moldova,Cimişlia,"46.41739960450809,28.573429395749997,46.82329214071967,29.183059284658214"
Moldova,Comrat,"45.50197825100007,28.27042337800009,46.50258820188401,28.916199172253982"
Moldova,Criuleni,"46.97630605727869,28.77873986235477,47.333131821876066,29.292248568816376"
Moldova,Donduseni,"48.04885041041808,27.509928420060533,48.37844387600008,28.016409133374793"
Moldova,Drochia,"47.84803579411658,27.672089064158968,48.20909902569946,28.11097700408544"
Moldova,Edineţ,"47.942095667000004,27.03429772900006,48.302891750953506,27.561811558056945"
Moldova,Făleşti,"47.367389398002274,27.429403890000117,47.773621731357764,28.01708092604389"
Moldova,Floreşti,"47.68794220576814,28.064778272998865,48.01505402282487,28.534103630877837"
Moldova,Glodeni,"47.578129692000104,27.272009318000045,47.86736277886911,27.860139600861885"
Moldova,Grigoriopol,"46.935171617276296,29.276590610268443,47.33982472800004,29.603029826000125"
Moldova,Hîncesti,"46.61260732736622,28.09686853100007,47.049066474538165,28.735590040747752"
Moldova,Ialoveni,"46.789211534084984,28.486819695972144,47.063690904311784,29.08802330872868"
Moldova,Leova,"46.38864166957734,28.219031616000052,46.72350495109259,28.602471550621544"
Moldova,Nisporeni,"46.90538015447055,27.969176872614582,47.25091461871466,28.504596388012885"
Moldova,Ocniţa,"48.2372885198493,27.2519300166569,48.486033834000054,27.885371499000144"
Moldova,Orhei,"47.20254547819127,28.520719434554223,47.599058742866646,29.110502556647646"
